codigo_original;codigo_pai;insumo;quant_utilizada;ult_compra_custo_utilizado
BECHS0000002758;BECHS0000002758;MQX2238;0,000026;0,003339908
BECHS0000002758;BECHS0000002758;MQX2239;0,000256;0,02123264
BECHS0000002917;BECHS0000002917;EAX1001;1;0,11
BECHS0000002917;BECHS0000002917;ERX0248;0,166666;0,013566612
BECHS0000002917;MPBSD0000000673;MEX0038;0,12;0,10510764
BECHS0000002917;BECHS0000002917;MEX6161;0,05;0,0214445
BECHS0000002917;MPBSD0000000675;MEX6185;0,37;0,22813164
BECHS0000002917;MPBSD0000000673;MEX6187;0,37;0,22813164
BECHS0000002917;MNJVS0000002941;MILPK0000000138;1;0,03267
BECHS0000002917;BECHS0000002917;MILPK0000000197;0,166666;0,018883258
BECHS0000002917;BECHS0000002917;MILRR0000000009;0,009;0,004147308
BECHS0000002917;MNJVS0000002942;MPADC0000000295;1;3,067779
BECHS0000002917;BECHS0000002917;MPAHC0000000012;4;1,540308
BECHS0000002917;BECHS0000002917;MPAKK0000004974;1;1,87
BECHS0000002917;BECHS0000002917;MPAKL0000007397;1;0,099
BECHS0000002917;BECHS0000002917;MPAKM0000004798;1;0,1606
BECHS0000002917;BECHS0000002917;MPAKX0000000066;0,166667;0,436334206
BECHS0000002917;BECHS0000002917;MPAME0000000055;5;0,257675
BECHS0000002917;BECHS0000002917;MPAMK0000000026;1;0,099099
BECHS0000002917;BECHS0000002917;MPAMK0000000027;2;0,151844
BECHS0000002917;MEX6320;MPAMM0000000441;0,009244;0,164491156
BECHS0000002917;BECHS0000002917;MPAMT0000000138;2;4,85452
BECHS0000002917;BECHS0000002917;MPANK0000000020;0,001628;0,250717999
BECHS0000002917;BECHS0000002917;MPAPJ0000000214;1;0,912549
BECHS0000002917;MPBPJ0000001221;MPAPM0000000123;0,001225;0,046365589
BECHS0000002917;MPBPJ0000001221;MPAPR0000000146;0,121506;2,291494291
BECHS0000002917;MPBPJ0000000727;MQX0035;0,005444;0,371189477
BECHS0000002917;BECHS0000002917;MQX0073;0,00005;0,0162536
BECHS0000002917;BECHS0000002917;MQX0074;0,00005;0,04630065
BECHS0000002917;BECHS0000002917;MQX1709;0,000193;0,051024182
BECHS0000002917;BECHS0000002917;MQX2238;0,00002;0,00256916
BECHS0000002917;BECHS0000002917;MQX2239;0,0002;0,016588
